review_id,customer_id,book_id,rating,review_text,created_at
2650,2730,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 10:34:32
4138,68,3,3,"Some interesting parts, but overall felt underwhelming.",2024-02-07 16:39:26
1519,1955,1,3,Decent read. Not my favourite but not bad either.,2022-11-14 18:03:36
845,2577,1,5,Brilliant narrative. The characters feel genuinely real.,2022-06-29 22:42:02
1431,688,3,5,Exceeded all my expectations. Truly extraordinary.,2021-11-12 07:37:13
734,2618,2,4,A very good read overall. Some chapters were slow but worth it.,2020-11-26 10:23:33
2912,1582,2,4,Mostly great. The middle section drags a bit.,2024-12-15 21:30:17
1362,1410,3,3,Neither great nor terrible. Passes the time.,2021-07-23 19:46:03
529,2461,4,3,Had potential but did not quite deliver on its promise.,2024-02-03 22:44:08
5163,2488,77,2,,2023-10-13 17:55:24
2598,1345,1,3,Neither great nor terrible. Passes the time.,2024-11-13 08:37:52
519,2009,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-04-30 06:24:54
3445,2036,2,4,Liked it. The first half is stronger than the second.,2024-09-12 07:01:32
5347,759,95,5,Perfect blend of story and insight. Will read again.,2024-01-21 16:04:25
1803,90,2,4,A very good read overall. Some chapters were slow but worth it.,2023-07-16 11:23:52
800,928,4,3,Decent read. Not my favourite but not bad either.,2024-12-31 10:32:38
250,1152,1,4,Above average. Would recommend to fans of the genre.,2024-10-23 07:18:16
1955,2163,7,4,A very good read overall. Some chapters were slow but worth it.,2024-12-29 14:15:00
520,437,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-09-08 18:21:56
3166,1181,3,4,"Good book, though the ending felt a little rushed.",2024-06-27 09:37:45
2188,1853,14,3,Average. Had its moments but failed to really engage me.,2024-07-28 09:58:43
2636,553,1,4,A very good read overall. Some chapters were slow but worth it.,2021-08-18 09:10:32
2670,2006,2,4,"Good book, though the ending felt a little rushed.",2024-03-25 07:17:35
3556,1547,6,2,Would not recommend. Too slow and the payoff was not worth it.,2024-08-15 15:56:08
4448,1930,3,5,One of the best reads I have had in years. Highly recommended.,2024-12-31 13:12:29
5037,2045,10,3,"Mixed feelings. Good premise, mediocre execution.",2021-01-16 19:35:12
3325,523,5,4,Mostly great. The middle section drags a bit.,2023-06-19 20:33:59
1885,1541,2,4,,2024-03-03 06:08:58
1176,35,35,5,Exceeded all my expectations. Truly extraordinary.,2024-06-24 07:49:09
2494,2775,2,4,,2021-08-19 08:29:27
1069,554,29,0,Absolutely loved this book — couldn't put it down!,2024-11-08 06:26:47
4210,509,16,5,,2023-08-08 21:34:07
1886,60,11,6,Neither great nor terrible. Passes the time.,2023-09-27 11:54:11
2316,2523,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-03-01 16:57:09
2231,1658,1,3,"Some interesting parts, but overall felt underwhelming.",2023-10-24 07:08:00
1879,1302,1,4,Liked it. The first half is stronger than the second.,2022-01-06 20:54:55
3651,2182,12,3,Decent read. Not my favourite but not bad either.,2023-11-24 13:09:24
1049,1882,3,4,Mostly great. The middle section drags a bit.,2024-07-04 09:12:44
3854,918,2,4,A very good read overall. Some chapters were slow but worth it.,2024-11-21 09:35:10
413,2795,93,4,A very good read overall. Some chapters were slow but worth it.,2021-12-19 17:45:45
5615,291,2,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-29 11:09:37
1438,2685,53,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-08-18 18:05:03
3222,2480,1,3,Average. Had its moments but failed to really engage me.,2023-06-22 09:53:26
3815,1039,1,5,Brilliant narrative. The characters feel genuinely real.,2024-06-03 11:36:25
5334,2394,3,5,Exceeded all my expectations. Truly extraordinary.,2024-05-23 17:59:26
4964,1369,1,5,Absolutely loved this book — couldn't put it down!,2024-09-26 19:40:08
2505,2154,6,3,It was okay. The hype around this book is a bit overstated.,2022-06-05 11:17:25
3981,2030,2,3,,2023-10-29 17:32:57
803,987,13,3,"Some interesting parts, but overall felt underwhelming.",2022-12-23 09:50:33
4120,2772,21,4,A very good read overall. Some chapters were slow but worth it.,2020-06-30 17:53:24
1029,587,1,4,"Good book, though the ending felt a little rushed.",2021-07-13 11:36:49
5527,1170,10,3,Decent read. Not my favourite but not bad either.,2024-12-31 20:05:17
3543,694,1,4,Above average. Would recommend to fans of the genre.,2024-10-25 21:32:32
1925,2030,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-06-10 11:04:23
802,1258,5,4,,2024-12-06 08:46:37
4432,2108,1,5,One of the best reads I have had in years. Highly recommended.,2024-10-31 17:17:05
4400,1892,163,3,Decent read. Not my favourite but not bad either.,2021-02-22 12:56:44
308,1607,1,4,Liked it. The first half is stronger than the second.,2024-05-14 13:01:15
2181,983,10,5,Perfect blend of story and insight. Will read again.,2022-12-28 19:11:52
1911,75,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-09-22 13:15:09
5046,2435,6,3,Average. Had its moments but failed to really engage me.,2023-01-28 08:15:58
5406,30,2,5,Absolutely loved this book — couldn't put it down!,2023-10-06 18:04:54
3415,256,3,2,Not for me. The writing style felt very dated.,2020-08-15 08:17:12
1815,2659,1,3,Neither great nor terrible. Passes the time.,2021-09-09 09:34:14
3744,879,1,3,Had potential but did not quite deliver on its promise.,2022-08-25 21:42:43
1754,534,1,4,Liked it. The first half is stronger than the second.,2024-10-09 19:27:44
1220,822,1,3,It was okay. The hype around this book is a bit overstated.,2024-08-18 17:58:37
4821,224,3,4,,2024-04-02 21:58:52
2784,507,4,3,Had potential but did not quite deliver on its promise.,2020-10-03 11:41:51
1734,478,1,4,Mostly great. The middle section drags a bit.,2020-10-28 00:08:09
1651,1173,2,2,Overrated. I did not enjoy the characters at all.,2024-04-20 12:40:22
2278,468,1,3,"Some interesting parts, but overall felt underwhelming.",2022-03-08 18:59:05
1180,950,16,2,Disappointed. Expected much more based on the reviews.,2024-09-16 12:55:57
3314,2730,13,3,Average. Had its moments but failed to really engage me.,2024-02-29 07:09:23
3026,296,2,4,Mostly great. The middle section drags a bit.,2023-06-16 12:36:17
2541,2567,3,4,,2024-12-06 10:39:54
1460,1923,1,4,"Good book, though the ending felt a little rushed.",2024-12-31 12:43:04
879,2430,1,4,Above average. Would recommend to fans of the genre.,2024-07-07 08:09:19
787,151,1,4,Mostly great. The middle section drags a bit.,2022-05-27 20:01:40
327,726,5,3,Average. Had its moments but failed to really engage me.,2024-11-21 17:52:47
673,1279,1,4,Mostly great. The middle section drags a bit.,2024-05-06 11:30:24
1507,2133,8,3,Neither great nor terrible. Passes the time.,2024-05-10 19:49:44
4137,1319,3,4,Mostly great. The middle section drags a bit.,2022-08-10 18:35:57
4023,182,67,2,Struggled to get through it. The story meanders endlessly.,2022-08-28 16:22:12
4342,530,48,2,The plot felt disjointed and the pacing was off throughout.,2022-07-29 11:48:22
4082,1614,1,3,Decent read. Not my favourite but not bad either.,2024-06-07 10:08:56
3683,532,2,4,Above average. Would recommend to fans of the genre.,2023-11-12 18:39:02
209,1464,1,4,Above average. Would recommend to fans of the genre.,2023-05-26 06:39:07
4311,2714,3,4,A very good read overall. Some chapters were slow but worth it.,2024-09-08 14:24:17
1873,412,52,3,"Mixed feelings. Good premise, mediocre execution.",2022-12-03 11:16:41
2990,2483,4,2,Not for me. The writing style felt very dated.,2024-12-09 17:15:08
4047,772,22,3,Average. Had its moments but failed to really engage me.,2024-09-07 07:27:11
1469,2358,4,3,Average. Had its moments but failed to really engage me.,2024-02-28 09:36:42
4971,1566,1,2,,2024-09-03 22:04:35
1929,2222,1,5,One of the best reads I have had in years. Highly recommended.,2021-09-10 14:24:16
3727,1666,3,4,"Good book, though the ending felt a little rushed.",2024-02-05 09:15:07
3174,2521,1,2,,2024-04-16 19:17:27
5222,2677,1,6,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-10-12 19:08:41
4332,1236,2,4,A very good read overall. Some chapters were slow but worth it.,2024-10-06 12:13:31
4665,1250,2,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-31 00:40:38
1385,1290,2,4,A very good read overall. Some chapters were slow but worth it.,2021-10-29 13:49:17
1232,372,5,3,Average. Had its moments but failed to really engage me.,2023-01-04 08:32:47
1702,719,10,3,It was okay. The hype around this book is a bit overstated.,2024-11-07 17:25:54
4037,2245,9,5,Beautifully written. The author's style is simply stunning.,2024-09-13 09:48:44
27,2348,1,4,A very good read overall. Some chapters were slow but worth it.,2023-03-16 07:02:38
385,1004,1,4,,2024-05-29 19:19:25
4772,2748,2,4,Liked it. The first half is stronger than the second.,2023-06-19 22:28:25
2087,1268,1,3,Average. Had its moments but failed to really engage me.,2023-05-14 06:41:10
788,2547,1,4,"Good book, though the ending felt a little rushed.",2021-06-20 17:47:38
1092,42,3,4,Well-written and engaging. A few plot holes but forgivable.,2023-01-16 18:13:07
1965,49,15,5,A masterpiece. Every chapter left me wanting more.,2023-12-18 02:45:22
441,1024,83,4,Well-written and engaging. A few plot holes but forgivable.,2023-12-17 01:19:58
5487,2412,30,2,Overrated. I did not enjoy the characters at all.,2022-10-12 11:55:53
3308,1089,5,3,,2024-05-03 12:50:46
1999,2026,5,3,"Mixed feelings. Good premise, mediocre execution.",2023-07-09 18:34:48
895,2281,1,3,,2021-09-18 21:37:29
711,107,10,4,"Good book, though the ending felt a little rushed.",2024-11-20 16:31:58
4805,2702,11,3,"Mixed feelings. Good premise, mediocre execution.",2021-04-18 17:24:31
2782,1777,2,4,Above average. Would recommend to fans of the genre.,2022-03-13 05:36:58
3426,117,2,3,It was okay. The hype around this book is a bit overstated.,2023-08-03 08:16:09
3509,7,2,4,,2022-12-04 17:07:10
3215,2415,5,3,Average. Had its moments but failed to really engage me.,2024-11-02 22:18:38
1470,419,32,2,Struggled to get through it. The story meanders endlessly.,2024-09-09 07:37:33
2340,1402,1,4,Liked it. The first half is stronger than the second.,2024-02-13 20:41:19
515,129,5,3,"Some interesting parts, but overall felt underwhelming.",2023-06-22 03:24:52
4468,740,1,4,A very good read overall. Some chapters were slow but worth it.,2023-10-26 01:46:48
3759,542,12,4,Well-written and engaging. A few plot holes but forgivable.,2023-10-22 19:42:18
2131,2650,1,5,Perfect blend of story and insight. Will read again.,2022-07-01 18:20:26
3696,598,4,3,"Mixed feelings. Good premise, mediocre execution.",2023-03-23 11:22:08
2497,2373,11,3,"Some interesting parts, but overall felt underwhelming.",2024-08-07 22:28:37
4398,1179,4,4,"Good book, though the ending felt a little rushed.",2024-02-16 17:48:47
3807,2444,26,3,Average. Had its moments but failed to really engage me.,2021-10-23 02:28:44
96,2151,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-06-19 19:23:18
5338,2601,28,2,Disappointed. Expected much more based on the reviews.,2021-12-24 14:08:55
1996,1885,2,4,Above average. Would recommend to fans of the genre.,2022-07-02 09:38:24
2171,1857,2,5,The writing is exceptional and the story gripped me from page one.,2024-03-21 19:46:48
4846,1873,30,3,Decent read. Not my favourite but not bad either.,2023-06-26 14:39:37
1841,1245,4,6,"Good book, though the ending felt a little rushed.",2024-01-25 12:29:29
466,2752,7,5,I finished this in two sittings. Absolutely riveting.,2024-11-29 07:28:05
4406,1482,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-08-07 11:27:14
921,422,3,3,Decent read. Not my favourite but not bad either.,2023-08-08 17:25:52
761,520,1,4,Liked it. The first half is stronger than the second.,2023-07-22 08:40:40
5404,2552,12,5,This book changed the way I think. A must-read for everyone.,2022-03-08 11:51:20
5184,796,9,3,Average. Had its moments but failed to really engage me.,2024-11-30 12:05:26
849,312,2,5,Beautifully written. The author's style is simply stunning.,2023-10-21 11:51:26
2377,2624,2,5,Beautifully written. The author's style is simply stunning.,2023-07-11 19:29:11
901,3,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-02-16 18:07:22
3498,2525,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-12-18 19:26:51
1456,2259,3,3,"Mixed feelings. Good premise, mediocre execution.",2024-12-13 05:38:06
3964,983,1,3,Average. Had its moments but failed to really engage me.,2021-01-10 13:04:01
3239,1811,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2021-07-04 16:27:42
4585,578,2,4,Liked it. The first half is stronger than the second.,2022-01-04 11:03:22
1596,798,3,3,It was okay. The hype around this book is a bit overstated.,2023-03-02 16:38:33
304,244,1,3,Had potential but did not quite deliver on its promise.,2024-01-22 16:55:04
1662,888,1,3,It was okay. The hype around this book is a bit overstated.,2023-09-29 07:12:15
3905,453,28,3,,2020-05-20 21:17:37
2443,76,1,3,It was okay. The hype around this book is a bit overstated.,2024-05-15 07:49:32
3268,567,35,3,Decent read. Not my favourite but not bad either.,2024-06-20 09:07:55
4719,1834,88,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-06-07 11:31:59
604,2672,1,3,Neither great nor terrible. Passes the time.,2023-12-17 09:36:45
207,385,173,4,A very good read overall. Some chapters were slow but worth it.,2021-12-10 11:14:17
708,256,1,3,"Mixed feelings. Good premise, mediocre execution.",2022-09-13 04:22:51
1397,1557,5,2,Would not recommend. Too slow and the payoff was not worth it.,2022-09-13 10:30:48
699,735,34,3,Had potential but did not quite deliver on its promise.,2024-06-25 19:54:39
1280,2227,10,3,Neither great nor terrible. Passes the time.,2024-08-15 10:03:36
2925,2371,35,4,Above average. Would recommend to fans of the genre.,2023-12-18 20:15:43
3881,491,12,3,Decent read. Not my favourite but not bad either.,2024-12-21 19:32:04
3463,2096,17,4,Liked it. The first half is stronger than the second.,2024-11-10 14:15:03
3914,1521,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-01-26 06:03:56
4005,1157,35,3,Average. Had its moments but failed to really engage me.,2022-04-29 13:37:36
4494,335,4,5,Absolutely loved this book — couldn't put it down!,2020-07-29 19:02:27
5125,2522,3,4,A very good read overall. Some chapters were slow but worth it.,2024-11-15 18:04:13
1329,2470,1,5,Absolutely loved this book — couldn't put it down!,2022-04-25 22:35:08
145,1345,14,3,Average. Had its moments but failed to really engage me.,2024-06-09 17:35:30
1365,1655,102,2,Struggled to get through it. The story meanders endlessly.,2024-11-11 15:35:04
3920,278,24,3,Decent read. Not my favourite but not bad either.,2024-03-28 08:05:36
4539,1251,2,4,"Good book, though the ending felt a little rushed.",2023-03-17 06:06:24
3645,188,1,4,Above average. Would recommend to fans of the genre.,2023-01-27 14:36:28
2677,2219,9,3,It was okay. The hype around this book is a bit overstated.,2024-04-06 21:36:51
1724,1668,5,3,It was okay. The hype around this book is a bit overstated.,2023-11-21 22:26:34
502,2513,1,3,,2023-10-05 10:51:26
1442,2378,23,4,Liked it. The first half is stronger than the second.,2024-03-13 18:16:45
1207,407,3,3,"Mixed feelings. Good premise, mediocre execution.",2023-08-11 14:44:41
5420,1172,3,3,Neither great nor terrible. Passes the time.,2023-02-17 20:40:46
18,201,2,4,Mostly great. The middle section drags a bit.,2020-07-17 18:29:08
3448,605,1,5,Brilliant narrative. The characters feel genuinely real.,2024-05-26 15:37:21
324,2553,29,5,Brilliant narrative. The characters feel genuinely real.,2024-12-10 19:26:39
28,1228,1,4,Liked it. The first half is stronger than the second.,2024-05-23 18:44:14
4004,1028,2,5,Exceeded all my expectations. Truly extraordinary.,2024-01-29 12:07:40
911,1036,1,5,Beautifully written. The author's style is simply stunning.,2023-10-02 07:49:22
2076,1252,1,4,,2023-04-18 23:39:52
4110,405,2,3,"Mixed feelings. Good premise, mediocre execution.",2024-06-25 08:46:23
4304,551,5,5,Perfect blend of story and insight. Will read again.,2023-12-01 17:16:06
2766,181,4,2,Struggled to get through it. The story meanders endlessly.,2023-04-05 08:12:35
2679,710,4,3,,2022-12-14 15:26:50
859,2761,1,4,Liked it. The first half is stronger than the second.,2024-10-07 16:43:46
1425,2447,1,3,It was okay. The hype around this book is a bit overstated.,2024-09-13 10:04:34
4631,2766,2,5,One of the best reads I have had in years. Highly recommended.,2022-09-28 18:54:04
1377,2055,2,5,I finished this in two sittings. Absolutely riveting.,2021-02-22 10:55:16
2317,1525,12,4,Above average. Would recommend to fans of the genre.,2024-08-30 15:22:28
2861,1520,3,3,It was okay. The hype around this book is a bit overstated.,2022-06-17 13:20:51
2971,1148,2,5,Absolutely loved this book — couldn't put it down!,2024-05-19 19:10:38
2731,1099,6,2,Struggled to get through it. The story meanders endlessly.,2023-07-07 10:19:33
2837,482,8,3,Had potential but did not quite deliver on its promise.,2024-12-29 19:05:25
4063,2465,1,5,Perfect blend of story and insight. Will read again.,2024-03-05 07:23:26
683,1124,169,5,Perfect blend of story and insight. Will read again.,2024-12-31 18:53:27
2329,1854,13,4,A very good read overall. Some chapters were slow but worth it.,2024-01-28 13:40:12
1150,1651,4,2,Would not recommend. Too slow and the payoff was not worth it.,2024-07-22 17:29:33
311,1456,4,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-02-17 10:39:56
5439,2398,30,4,Liked it. The first half is stronger than the second.,2022-03-21 16:14:38
672,628,1,5,Exceeded all my expectations. Truly extraordinary.,2022-06-04 15:49:27
2485,2452,1,4,A very good read overall. Some chapters were slow but worth it.,2023-02-01 17:19:50
4244,1149,1,5,Exceeded all my expectations. Truly extraordinary.,2022-02-21 16:25:45
370,1448,1,5,A masterpiece. Every chapter left me wanting more.,2024-03-11 18:11:53
4902,43,1,3,"Mixed feelings. Good premise, mediocre execution.",2023-12-05 19:39:38
489,2170,3,4,Liked it. The first half is stronger than the second.,2024-11-25 19:28:10
1498,2721,1,3,It was okay. The hype around this book is a bit overstated.,2024-02-17 06:04:12
976,2337,1,5,One of the best reads I have had in years. Highly recommended.,2024-05-10 14:16:29
2047,2343,1,2,Struggled to get through it. The story meanders endlessly.,2020-09-03 20:39:09
3634,671,6,3,Had potential but did not quite deliver on its promise.,2024-04-19 07:51:39
2527,255,1,5,Perfect blend of story and insight. Will read again.,2024-11-06 08:51:01
1575,2672,17,5,Beautifully written. The author's style is simply stunning.,2024-10-09 07:07:42
3457,1140,13,5,Beautifully written. The author's style is simply stunning.,2021-03-15 05:42:19
4707,692,8,4,Liked it. The first half is stronger than the second.,2023-10-18 05:16:41
1765,695,4,4,"Good book, though the ending felt a little rushed.",2022-02-08 03:47:11
650,850,9,3,"Some interesting parts, but overall felt underwhelming.",2024-12-19 07:22:39
3998,1114,1,3,It was okay. The hype around this book is a bit overstated.,2023-08-31 08:25:41
5043,2798,1,4,Above average. Would recommend to fans of the genre.,2024-09-12 06:44:53
3791,1432,82,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2022-10-26 15:51:21
4392,97,1,5,Brilliant narrative. The characters feel genuinely real.,2021-10-04 09:44:46
2727,2472,3,3,Neither great nor terrible. Passes the time.,2024-11-12 13:19:33
863,295,1,5,The writing is exceptional and the story gripped me from page one.,2024-01-01 11:44:48
2624,888,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-11-07 08:55:55
3447,2637,52,2,Would not recommend. Too slow and the payoff was not worth it.,2023-10-20 20:09:03
741,1756,3,3,Average. Had its moments but failed to really engage me.,2024-09-04 09:31:08
956,2336,16,3,Average. Had its moments but failed to really engage me.,2024-04-19 21:47:36
700,2126,4,4,Mostly great. The middle section drags a bit.,2023-05-09 09:45:41
3865,1143,2,4,"Good book, though the ending felt a little rushed.",2024-11-12 05:04:20
5279,388,12,3,Decent read. Not my favourite but not bad either.,2023-10-20 00:41:47
3721,2059,4,4,"Good book, though the ending felt a little rushed.",2022-09-02 19:33:19
4654,1336,1,4,"Good book, though the ending felt a little rushed.",2021-01-08 08:55:29
1616,1747,1,4,Well-written and engaging. A few plot holes but forgivable.,2021-11-19 17:53:18
2227,96,2,5,Beautifully written. The author's style is simply stunning.,2023-09-18 19:21:40
5175,1378,2,3,It was okay. The hype around this book is a bit overstated.,2022-06-14 11:55:45
367,2194,2,5,,2024-11-04 12:24:41
1196,354,1,4,,2024-11-16 12:06:00
2874,1038,20,3,Average. Had its moments but failed to really engage me.,2023-03-04 12:29:55
5566,2336,16,3,Average. Had its moments but failed to really engage me.,2024-04-19 21:47:36
824,298,1,5,Absolutely loved this book — couldn't put it down!,2022-11-16 05:33:24
5112,2019,1,1,Terrible. Wasted my money and my time.,2021-07-08 14:06:16
4671,231,4,2,Overrated. I did not enjoy the characters at all.,2023-01-03 13:27:49
572,411,1,4,Above average. Would recommend to fans of the genre.,2023-08-30 11:25:52
4303,2620,1,5,This book changed the way I think. A must-read for everyone.,2024-04-17 14:57:30
4988,491,90,3,Average. Had its moments but failed to really engage me.,2023-08-03 08:39:09
4196,1125,1,3,Neither great nor terrible. Passes the time.,2023-10-13 06:05:58
2207,1660,1,5,One of the best reads I have had in years. Highly recommended.,2023-08-04 17:31:43
2347,426,1,4,Liked it. The first half is stronger than the second.,2020-08-25 18:19:35
3526,1816,6,3,"Mixed feelings. Good premise, mediocre execution.",2023-11-29 18:55:33
2989,799,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-08-22 07:35:43
170,1041,17,5,,2020-12-03 21:50:01
3238,1943,6,1,Gave up halfway. The writing is unbearable.,2024-09-29 15:40:21
3862,2173,18,3,It was okay. The hype around this book is a bit overstated.,2023-10-24 20:30:45
3532,746,2,5,I finished this in two sittings. Absolutely riveting.,2021-08-12 13:50:55
4427,1590,1,5,The writing is exceptional and the story gripped me from page one.,2022-08-23 17:22:30
2395,809,176,5,Perfect blend of story and insight. Will read again.,2023-03-03 18:24:42
984,2032,1,5,Exceeded all my expectations. Truly extraordinary.,2024-09-27 17:18:47
3925,2097,1,3,"Mixed feelings. Good premise, mediocre execution.",2024-09-13 11:54:11
3153,955,1,3,Had potential but did not quite deliver on its promise.,2023-05-01 18:45:42
791,2187,1,4,Liked it. The first half is stronger than the second.,2024-08-06 19:12:45
5087,1614,2,4,,2024-08-01 08:34:02
4265,917,3,5,Perfect blend of story and insight. Will read again.,2024-06-13 21:24:46
869,1651,5,3,Decent read. Not my favourite but not bad either.,2024-06-23 11:44:16
44,721,1,4,Mostly great. The middle section drags a bit.,2023-08-05 19:03:39
3305,114,1,4,Above average. Would recommend to fans of the genre.,2023-01-30 14:58:43
1528,144,1,4,Above average. Would recommend to fans of the genre.,2023-06-29 21:46:21
1237,2111,4,3,"Mixed feelings. Good premise, mediocre execution.",2024-11-04 09:23:38
5583,519,2,4,Mostly great. The middle section drags a bit.,2023-12-22 20:28:34
2683,980,11,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2024-12-07 16:56:11
1148,2223,2,3,Decent read. Not my favourite but not bad either.,2022-12-08 21:16:09
3184,2778,1,5,Exceeded all my expectations. Truly extraordinary.,2024-11-22 07:29:41
3210,2038,163,5,Perfect blend of story and insight. Will read again.,2023-10-08 06:37:25
2453,265,1,4,Pleasant read. Nothing groundbreaking but definitely enjoyable.,2023-01-12 21:34:17
2922,630,1,4,Above average. Would recommend to fans of the genre.,2024-12-05 16:05:35
3326,2178,1,5,The writing is exceptional and the story gripped me from page one.,2024-12-31 19:15:48
3609,1375,1,5,This book changed the way I think. A must-read for everyone.,2020-12-22 16:43:09
236,716,4,3,Average. Had its moments but failed to really engage me.,2022-10-23 16:29:44
353,167,2,3,Neither great nor terrible. Passes the time.,2024-12-09 16:21:04
4163,2029,2,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2023-02-08 18:35:11
1135,1470,1,3,Had potential but did not quite deliver on its promise.,2024-12-31 15:15:35
4264,1386,34,5,A masterpiece. Every chapter left me wanting more.,2024-02-17 14:55:28
3470,1581,3,4,Well-written and engaging. A few plot holes but forgivable.,2022-11-01 19:45:23
1320,1868,1,4,Mostly great. The middle section drags a bit.,2024-12-31 08:21:29
936,338,4,3,"Some interesting parts, but overall felt underwhelming.",2024-05-03 19:41:58
3681,2053,1,5,The writing is exceptional and the story gripped me from page one.,2022-12-04 15:52:44
401,2772,2,5,The writing is exceptional and the story gripped me from page one.,2021-09-24 14:35:11
1748,543,2,2,Struggled to get through it. The story meanders endlessly.,2023-12-09 14:24:36
5174,2734,2,5,This book changed the way I think. A must-read for everyone.,2023-06-24 18:43:53
3331,527,9,2,Overrated. I did not enjoy the characters at all.,2024-05-26 15:07:09
1997,1025,3,2,The plot felt disjointed and the pacing was off throughout.,2023-04-21 07:08:57
2430,853,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-01-08 06:46:23
1471,2284,1,3,It was okay. The hype around this book is a bit overstated.,2024-07-03 20:08:23
1601,119,1,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-09-10 18:28:37
3878,912,33,4,Mostly great. The middle section drags a bit.,2023-11-15 18:02:23
3726,1090,1,4,Above average. Would recommend to fans of the genre.,2024-10-10 14:57:23
3863,232,5,4,"Good book, though the ending felt a little rushed.",2022-10-21 21:38:52
2404,1000,1,3,,2020-08-18 08:47:25
3608,758,2,5,,2021-08-17 12:47:51
5265,2686,2,5,I finished this in two sittings. Absolutely riveting.,2024-11-13 07:15:31
3132,285,3,4,Liked it. The first half is stronger than the second.,2021-09-05 09:19:50
5183,660,1,4,"Good book, though the ending felt a little rushed.",2023-03-20 20:12:23
1709,2634,1,-1,Disappointed. Expected much more based on the reviews.,2023-01-28 11:06:27
3367,2317,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2022-06-08 11:52:19
2427,2160,1,5,I finished this in two sittings. Absolutely riveting.,2024-10-12 19:05:01
3159,1478,2,5,A masterpiece. Every chapter left me wanting more.,2020-12-23 20:05:46
5441,135,3,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2021-03-17 20:35:58
2838,1490,2,5,I finished this in two sittings. Absolutely riveting.,2022-10-05 12:15:39
3551,2663,3,4,Well-written and engaging. A few plot holes but forgivable.,2024-08-30 14:21:36
3495,1812,28,3,"Mixed feelings. Good premise, mediocre execution.",2024-04-20 18:27:16
2267,278,1,4,Liked it. The first half is stronger than the second.,2022-01-05 13:42:44
2538,2483,20,4,Enjoyed it quite a bit. Solid writing and interesting ideas.,2024-08-24 10:58:47
1786,112,1,5,This book changed the way I think. A must-read for everyone.,2020-02-10 12:38:17
4991,697,16,3,It was okay. The hype around this book is a bit overstated.,2024-11-18 08:24:51
4810,1004,7,4,Above average. Would recommend to fans of the genre.,2024-09-12 14:14:08
910,2317,1,2,Struggled to get through it. The story meanders endlessly.,2021-10-22 18:15:15
668,388,3,4,A very good read overall. Some chapters were slow but worth it.,2023-01-24 12:22:07
5418,1477,7,4,Liked it. The first half is stronger than the second.,2022-01-27 13:10:15
3766,2744,1,5,I finished this in two sittings. Absolutely riveting.,2022-12-17 20:18:54
973,1296,57,4,"Good book, though the ending felt a little rushed.",2024-11-12 12:38:09
793,1638,6,3,Had potential but did not quite deliver on its promise.,2024-11-18 08:18:08
1530,23,1,4,A very good read overall. Some chapters were slow but worth it.,2023-08-11 12:27:28
4760,1169,4,2,Disappointed. Expected much more based on the reviews.,2024-05-14 10:10:35
4763,2002,41,5,Brilliant narrative. The characters feel genuinely real.,2022-04-14 17:52:07
4710,217,6,4,Well-written and engaging. A few plot holes but forgivable.,2022-02-16 20:57:19
4378,1476,2,3,,2023-11-19 19:31:34
3897,543,1,4,A very good read overall. Some chapters were slow but worth it.,2024-12-31 15:37:26
169,1941,1,4,"Good book, though the ending felt a little rushed.",2022-12-23 16:56:57
1315,1439,11,5,The writing is exceptional and the story gripped me from page one.,2024-12-12 15:20:52
5593,663,1,4,"Good book, though the ending felt a little rushed.",2023-10-02 14:30:24
3049,2538,1,4,"Good book, though the ending felt a little rushed.",2022-11-20 18:00:21
3185,547,2,3,Had potential but did not quite deliver on its promise.,2023-09-06 16:43:21
5145,2070,3,4,Mostly great. The middle section drags a bit.,2024-01-31 08:51:05
241,2505,1,4,Liked it. The first half is stronger than the second.,2022-05-12 20:32:59
