order_id,customer_id,book_id,order_date,quantity,status
7977,1879,71,2023-08-24,1,DELIVERED
18614,1234,2,2024-09-03,4,PENDING
951,1566,2,2024-09-09,2,DELIVERED
3077,1526,1,2021-07-08,1,DELIVERED
2073,1205,28,2021-02-28,2,DELIVERED
14432,1081,1,2024-11-13,1,DELIVERED
7386,1843,1,2022-02-01,1,PENDING
9551,2741,1,2023-02-09,1,DELIVERED
24710,479,5,2020-11-28,4,PENDING
4125,2085,113,2023-11-23,2,DELIVERED
8718,625,1,2023-01-01,10,DELIVERED
3667,1923,1,2024-12-30,1,DELIVERED
5457,150,1,2024-09-19,1,DELIVERED
326,971,2,2024-08-28,1,DELIVERED
13361,2233,2,2022-05-07,1,DELIVERED
10182,373,19,2024-03-14,2,CANCELLED
19178,1775,1,2023-08-25,1,PENDING
21834,2556,12,2023-08-10,1,CANCELLED
26269,2594,3,2024-10-28,1,DELIVERED
25651,2319,1,2024-09-15,2,DELIVERED
17202,834,1,2024-04-30,1,DELIVERED
4716,392,1,2022-07-26,1,RETURN
27175,127,1,2022-06-01,2,DELIVERED
15727,139,2,2024-12-17,4,SHIPPED
22954,160,1,2024-12-04,2,DELIVERED
8891,1297,2,2022-11-19,2,CANCELLED
12058,1075,1,2023-08-17,2,DELIVERED
20532,641,1,2021-07-11,4,DELIVERED
8957,2045,1,2023-09-04,3,SHIPPED
4151,637,16,2023-02-25,1,DELIVERED
1838,2140,1,2022-09-19,1,DELIVERED
19569,758,2,2024-08-17,1,DELIVERED
27423,538,1,2024-04-18,2,DELIVERED
23578,2663,1,2022-12-07,1,DELIVERED
7584,1426,2,2024-11-28,1,DELIVERED
10427,333,9,2022-11-20,1,DELIVERED
10185,1140,3,2022-09-16,1,DELIVERED
23632,245,1,2024-11-15,1,DELIVERED
13621,364,2,2024-11-16,2,DELIVERED
9935,151,1,2022-10-14,2,DELIVERED
17290,2332,6,2024-06-25,1,DELIVERED
25237,2735,2,2022-05-29,2,DELIVERED
11191,2175,1,2023-07-20,1,DELIVERED
9842,1343,1,2024-06-19,2,DELIVERED
2180,2557,1,2020-11-11,1,SHIPPED
26201,2552,3,2022-08-31,1,DELIVERED
22676,2085,1,2024-03-31,2,DELIVERED
23456,506,1,2024-09-28,1,SHIPPED
102,1302,1,2021-12-08,1,DELIVERED
16367,1987,1,2024-10-17,2,DELIVERED
1423,382,1,2024-12-06,1,DELIVERED
5261,2172,1,2023-05-14,2,PENDING
27608,978,14,2024-05-30,8,DELIVERED
9243,903,1,2024-05-11,1,DELIVERED
12806,2767,1,2021-08-21,1,DELIVERED
25320,182,3,2021-07-13,5,DELIVERED
15612,62,1,2022-12-18,1,DELIVERED
1336,218,1,2024-12-16,1,PENDING
21081,323,1,2023-07-06,2,DELIVERED
8788,2101,1,2023-01-24,1,DELIVERED
7274,2746,34,2024-10-04,4,DELIVERED
25493,2272,9,2024-04-26,1,DELIVERED
19294,725,1,2024-10-28,1,DELIVERED
14776,1560,16,2023-07-31,6,delivered
22416,2583,1,2022-11-28,1,DELIVERED
14274,683,27,2022-07-19,1,DELIVERED
16876,1816,1,2024-01-10,1,PENDING
3415,437,2,2024-05-03,3,DELIVERED
5851,756,1,2024-03-07,2,DELIVERED
26368,1607,8,2024-06-27,2,DELIVERED
4967,2043,100,2022-05-05,6,DELIVERED
23393,764,13,2021-12-24,1,DELIVERED
25790,1361,8,2024-11-09,1,DELIVERED
12322,1696,4,2024-10-07,3,DELIVERED
8567,1021,1,2024-10-09,10,DELIVERED
10342,759,17,2022-07-21,2,DELIVERED
21166,1369,31,2024-12-04,1,SHIPPED
14326,1882,1,2024-10-20,2,DELIVERED
16997,397,2,2021-12-31,1,DELIVERED
13058,139,1,2024-04-20,1,DELIVERED
2765,1787,7,2023-11-03,1,PENDING
1017,2129,7777,2022-10-23,1,DELIVERED
9562,685,2,2024-05-24,1,DELIVERED
13534,2121,2,2022-10-27,1,DELIVERED
27626,980,36,2024-08-10,1,DELIVERED
6657,565,1,2021-06-10,6,DELIVERED
2385,124,1,2024-04-11,1,DELIVERED
11774,2634,1,2022-05-21,1,DELIVERED
18833,1922,1,2024-01-14,4,DELIVERED
10364,370,2,2023-11-04,4,DELIVERED
21039,635,1,2023-09-10,1,DELIVERED
26158,1964,8,2024-10-13,1,DELIVERED
11210,2066,3,2024-03-14,1,DELIVERED
14269,2359,1,2022-09-22,1,DELIVERED
25617,122,1,2022-07-14,4,DELIVERED
23279,620,4,2022-12-04,1,DELIVERED
283,413,4,2024-11-28,2,DELIVERED
27545,1982,5,2020-01-09,2,DELIVERED
1260,1736,1,2023-07-26,1,DELIVERED
23162,2478,23,2022-08-17,2,DELIVERED
3791,451,1,2024-07-04,1,CANCELLED
13570,2239,24,2022-08-06,3,DELIVERED
18019,2245,1,2022-10-08,1,PENDING
18713,2401,3,2024-12-16,1,DELIVERED
9228,1932,3,2020-02-10,1,DELIVERED
1130,285,1,2021-08-02,2,DELIVERED
14334,322,37,2024-11-07,1,CANCELLED
6056,1403,13,2020-06-20,3,DELIVERED
12690,660,21,2023-09-22,1,DELIVERED
10536,916,3,2024-12-09,8,DELIVERED
11212,2446,2,2024-10-29,1,DELIVERED
16273,304,3,2023-11-06,2,SHIPPED
25735,310,3,2021-10-01,1,SHIPPED
8431,1765,1,2024-02-05,1,DELIVERED
22467,1677,1,2024-09-22,1,DELIVERED
26178,2016,1,2020-09-30,1,SHIPPED
19055,251,1,2022-09-28,1,DELIVERED
248,2022,20,2021-12-21,1,DELIVERED
3668,124,6,2024-08-05,1,PENDING
26251,554,2,2022-08-08,2,DELIVERED
27154,156,1,2023-11-30,2,DELIVERED
8251,2043,2,2024-05-04,3,CANCELLED
26552,1006,2,2024-11-29,1,DELIVERED
6408,1777,2,2024-09-23,3,DELIVERED
18617,1047,1,2024-08-15,1,DELIVERED
14547,95,60,2021-03-12,1,DELIVERED
4538,1149,1,2023-11-28,1,DELIVERED
2435,1613,10,2023-03-13,2,CANCELLED
23965,2097,3,2024-10-22,2,DELIVERED
18831,633,1,2024-06-06,1,DELIVERED
22207,2704,2,2024-05-22,1,PENDING
150,2579,3,2022-09-03,1,DELIVERED
26373,2417,1,2024-09-16,1,DELIVERED
2709,649,1,2022-12-05,1,DELIVERED
13437,873,8,2024-10-25,1,DELIVERED
16594,1345,109,2023-08-26,10,DELIVERED
11499,2519,1,2024-09-15,1,SHIPPED
27265,1070,1,2022-01-30,1,SHIPPED
27401,534,1,2024-08-25,1,DELIVERED
9338,141,1,2023-12-07,1,CANCELLED
17763,1841,4,2024-12-04,2,SHIPPED
8456,2470,14,2023-12-16,8,DELIVERED
5811,2109,150,2024-08-01,1,DELIVERED
17754,500,1,2021-09-23,2,DELIVERED
5703,918,2,2024-10-24,1,DELIVERED
145,943,1,2022-09-22,1,DELIVERED
10524,1583,1,2024-10-19,1,DELIVERED
11125,1730,2,2024-12-02,1,SHIPPED
20352,51,62,2023-08-28,2,DELIVERED
23918,577,5,2024-12-01,1,DELIVERED
19631,2416,1,2024-07-18,1,DELIVERED
5447,826,68,2024-03-15,2,DELIVERED
19672,2298,2,2020-08-28,1,SHIPPED
13040,544,4,2023-10-08,2,DELIVERED
12926,2336,1,2023-08-03,1,DELIVERED
19456,416,1,2024-11-19,2,DELIVERED
28018,2606,2,2024-07-08,1,DELIVERED
956,1611,30,2022-12-28,1,DELIVERED
3066,2065,15,2022-06-02,3,CANCELLED
5538,1168,1,2024-07-30,2,DELIVERED
10889,1569,2,2024-12-13,1,DELIVERED
20394,2439,1,2024-05-30,1,DELIVERED
12462,815,7,2020-09-11,2,DELIVERED
18607,783,3,2020-11-11,1,DELIVERED
22471,2530,2,2024-06-29,1,DELIVERED
16220,2750,2,2023-04-01,4,PENDING
25125,23,1,2023-10-20,1,DELIVERED
12428,746,2,2024-11-22,1,DELIVERED
8271,2693,1,2021-07-15,1,DELIVERED
10103,1955,1,2023-03-29,3,DELIVERED
11490,2746,24,2022-02-23,1,DELIVERED
22657,2191,1,2021-05-25,1,DELIVERED
20041,1858,3,2024-05-18,1,DELIVERED
12622,2614,1,2023-05-05,1,DELIVERED
5624,2294,1,2021-09-01,5,DELIVERED
3897,282,4,2020-04-02,1,DELIVERED
3828,99,1,2020-05-31,2,DELIVERED
2183,1664,4,2022-06-04,4,DELIVERED
13960,2406,2,2022-08-13,1,CANCELLED
10057,45,1,2024-03-25,1,DELIVERED
18830,1673,32,2023-09-23,2,DELIVERED
26321,153,47,2024-03-28,4,DELIVERED
12057,1769,1,2020-11-02,1,DELIVERED
17599,676,5,2024-04-07,1,PENDING
10978,1473,1,2022-08-18,999,DELIVERED
7193,68,26,2024-10-30,2,DELIVERED
17664,789,5,2023-07-30,4,DELIVERED
10708,1930,1,2022-09-04,1,DELIVERED
2527,2188,3,2021-05-17,1,PENDING
21888,845,1,2022-07-10,1,DELIVERED
20062,1844,3,2021-12-27,1,DELIVERED
17048,98,1,2024-10-22,4,DELIVERED
23636,2168,1,2023-12-29,2,DELIVERED
2572,847,1,2024-11-20,5,DELIVERED
20695,697,2,2023-06-10,1,DELIVERED
27981,1561,1,2024-09-24,1,DELIVERED
8658,1316,2,2024-09-08,5,DELIVERED
23327,1520,2,2024-01-28,1,DELIVERED
12096,2101,5,2020-10-19,2,DELIVERED
25368,1484,1,2024-07-28,3,CANCELLED
18533,1725,1,2024-05-18,1,DELIVERED
23072,725,1,2024-11-29,6,DELIVERED
1792,1767,1,2023-09-01,2,DELIVERED
26143,1935,17,2024-11-28,10,DELIVERED
14114,710,1,2024-04-22,1,DELIVERED
18047,1142,1,2020-11-11,1,SHIPPED
12611,1673,1,2023-08-24,1,DELIVERED
4467,1979,3,2021-11-19,1,DELIVERED
2574,1854,8,2023-03-22,1,DELIVERED
24005,1979,4,2021-10-27,4,DELIVERED
20229,2797,6,2022-12-16,8,DELIVERED
11851,52,1,2020-05-01,2,DELIVERED
16204,476,5,2023-01-25,1,DELIVERED
11687,2523,1,2023-12-06,1,DELIVERED
9320,647,4,2024-10-06,1,DELIVERED
23141,785,2,2024-05-06,1,DELIVERED
27450,219,1,2023-11-21,3,FAILED
27590,847,1,2024-10-03,3,DELIVERED
20212,1390,3,2020-08-26,1,CANCELLED
24516,25,9,2023-09-21,1,DELIVERED
6314,284,2,2023-07-25,3,CANCELLED
11696,2070,2,2024-09-18,999,DELIVERED
26506,997,6,2023-08-08,2,DELIVERED
18825,2002,4,2022-02-01,2,PENDING
13752,2172,1,2020-10-27,1,DELIVERED
22195,1268,1,2022-04-17,1,DELIVERED
13275,784,2,2024-12-06,2,DELIVERED
4615,1175,1,2024-12-27,1,SHIPPED
25828,1824,1,2024-12-18,1,DELIVERED
20971,1803,91,2023-08-24,1,DELIVERED
9187,265,50,2021-06-06,1,DELIVERED
24352,538,1,2024-06-06,1,PENDING
27757,2142,1,2024-11-21,2,DELIVERED
4087,291,20,2023-08-08,1,DELIVERED
3029,1868,1,2023-03-13,1,DELIVERED
8348,2635,29,2021-01-14,1,DELIVERED
15626,1142,1,2022-01-17,1,DELIVERED
10706,1279,1,2024-06-03,1,DELIVERED
7953,2552,1,2021-11-02,1,DELIVERED
12083,2720,13,2024-01-05,1,DELIVERED
14763,2066,1,2024-12-16,1,DELIVERED
19218,2579,1,2021-11-29,3,DELIVERED
5958,1480,2,2024-12-29,1,PENDING
15711,2759,1,2020-08-17,1,CANCELLED
21354,1598,1,2024-07-18,2,DELIVERED
24017,1621,3,2020-10-24,2,DELIVERED
27835,2066,12,2024-03-13,1,PENDING
6866,2444,1,2021-08-25,6,SHIPPED
28048,2565,1,2022-09-19,1,DELIVERED
2908,866,1,2024-06-02,1,DELIVERED
22544,1038,20,2023-02-16,2,DELIVERED
9449,1866,10,2024-01-06,3,CANCELLED
20220,1014,2,2023-07-27,1,DELIVERED
19410,1610,1,2024-08-05,2,DELIVERED
6621,821,10,2023-09-15,2,DELIVERED
8253,605,4,2022-11-06,2,RETURN
19877,1547,4,2024-07-07,1,DELIVERED
1853,963,1,2024-12-08,1,DELIVERED
24257,13,1,2024-08-11,2,SHIPPED
10356,1708,1,2022-01-22,1,DELIVERED
1892,1059,1,2023-09-16,1,DELIVERED
551,98,1,2024-10-28,2,DELIVERED
19248,604,1,2020-02-03,4,DELIVERED
5403,1927,1,2024-09-12,1,CANCELLED
1574,230,15,2022-04-28,3,CANCELLED
27908,1038,162,2022-01-12,1,DELIVERED
1460,2262,1,2024-05-05,1,DELIVERED
8224,2233,1,2021-09-25,1,DELIVERED
15811,909,1,2024-09-26,1,SHIPPED
4153,1519,2,2022-01-28,1,DELIVERED
18209,1458,1,2024-04-17,5,DELIVERED
14069,1107,165,2022-09-29,1,DELIVERED
26286,633,4,2020-01-11,2,DELIVERED
8764,2120,51,2024-08-27,2,DELIVERED
23977,168,3,2020-10-12,4,DELIVERED
12221,1170,2,2024-05-18,4,DELIVERED
14409,1663,1,2024-11-16,4,DELIVERED
90,2467,1,2023-07-28,2,DELIVERED
16162,291,2,2022-08-10,2,DELIVERED
20757,344,2,2024-04-27,2,DELIVERED
13529,2586,19,2021-09-27,1,DELIVERED
12392,235,1,2020-08-10,5,CANCELLED
2881,2774,117,2022-11-09,2,DELIVERED
125,895,5,2023-10-19,1,PENDING
15912,1316,1,2022-02-23,5,DELIVERED
13624,2117,17,2020-07-10,1,PENDING
9453,1564,1,2023-12-10,1,SHIPPED
18498,642,2,2024-08-06,1,DELIVERED
18325,1717,1,2024-06-17,1,DELIVERED
20390,825,6,2024-05-08,4,DELIVERED
25632,2718,1,2022-06-07,1,DELIVERED
10604,1662,2,2024-01-28,1,DELIVERED
3028,229,4,2021-11-23,3,DELIVERED
6969,2650,1,2022-09-11,1,DELIVERED
14906,2697,85,2022-06-17,1,DELIVERED
1736,2503,1,2024-09-24,1,SHIPPED
4357,1871,1,2024-03-23,1,CANCELLED
15992,654,1,2024-01-17,1,SHIPPED
24747,1081,1,2024-11-11,1,SHIPPED
13759,2266,11,2024-09-02,1,SHIPPED
26458,983,28,2023-06-19,3,DELIVERED
10281,793,1,2024-09-30,1,DELIVERED
22617,2378,1,2023-02-09,1,CANCELLED
18759,2799,1,2024-03-23,1,CANCELLED
27966,1051,1,2023-03-05,2,SHIPPED
8290,64,1,2023-11-24,1,DELIVERED
18804,2796,1,2023-05-26,8,DELIVERED
23204,1171,2,2021-05-25,1,DELIVERED
860,1817,2,2023-06-21,1,PENDING
4740,1041,4,2023-05-27,1,DELIVERED
10838,219,1,2024-11-22,1,PENDING
2671,521,2,2024-10-16,2,CANCELLED
22748,1357,1,2024-01-20,1,DELIVERED
20972,2554,2,2021-08-22,2,DELIVERED
22928,1409,1,2021-04-16,1,DELIVERED
7105,2413,6,2023-01-22,1,DELIVERED
122,1505,1,2023-08-15,3,RETURN
21428,971,4,2023-08-07,2,CANCELLED
13278,478,2,2022-12-27,3,DELIVERED
21606,2057,1,2020-10-04,1,DELIVERED
9278,1125,3,2024-12-11,3,DELIVERED
21094,1306,1,2022-02-13,1,Shipped
16666,1888,1,2024-12-31,2,PENDING
2936,1475,44,2020-01-30,2,DELIVERED
19799,1223,3,2021-10-03,1,DELIVERED
3851,1034,1,2024-06-07,2,DELIVERED
9617,1719,3,2021-10-31,1,PENDING
17093,2091,24,2024-08-10,1,DELIVERED
27271,2308,1,2024-10-18,1,DELIVERED
11850,2067,1,2024-03-01,1,DELIVERED
7124,1455,2,2024-11-08,1,DELIVERED
19520,2257,7,2021-07-13,2,DELIVERED
27470,1692,1,2023-08-12,1,DELIVERED
27187,1709,1,2024-07-15,1,DELIVERED
16522,2192,1,2022-11-13,1,DELIVERED
21079,2329,21,2022-12-10,2,DELIVERED
23743,2115,1,2024-10-11,2,DELIVERED
3363,2334,9,2024-12-23,2,DELIVERED
27071,2757,3,2023-04-23,5,DELIVERED
4966,817,1,2023-02-28,1,DELIVERED
286,1390,67,2022-12-12,4,DELIVERED
7605,56,3,2023-09-08,8,DELIVERED
27912,732,21,2021-12-12,1,DELIVERED
17248,2632,1,2021-07-12,2,DELIVERED
15700,969,1,2024-12-20,10,DELIVERED
25822,2220,1,2023-07-21,2,DELIVERED
2336,517,1,2021-12-29,3,DELIVERED
7178,311,2,2023-12-27,1,DELIVERED
25480,1626,24,2023-08-02,1,CANCELLED
876,2126,3,2024-12-06,1,DELIVERED
15450,870,34,2024-01-27,2,PENDING
6920,1176,2,2024-10-25,1,DELIVERED
26298,2553,1,2024-09-30,1,DELIVERED
25763,34,4,2024-09-28,1,PENDING
3465,2207,1,2024-06-29,3,DELIVERED
10408,2651,1,2024-12-16,1,DELIVERED
25865,2730,1,2024-11-25,2,CANCELLED
20697,2173,6,2021-03-29,1,SHIPPED
18257,1817,6,2024-11-03,1,DELIVERED
23046,1119,117,2023-12-28,5,DELIVERED
27778,2057,40,2021-08-22,5,DELIVERED
5084,854,1,2023-10-09,1,DELIVERED
12488,1037,3,2023-08-09,1,CANCELLED
19181,764,1,2024-08-22,1,CANCELLED
16790,2520,3,2023-12-13,3,DELIVERED
11195,1541,1,2024-12-31,3,DELIVERED
24494,2432,1,2022-07-15,1,DELIVERED
7936,2539,4,2024-09-28,6,DELIVERED
27444,2383,1,2020-04-01,3,DELIVERED
14787,1340,1,2024-07-19,6,DELIVERED
9636,2080,1,2023-02-22,4,DELIVERED
75,2398,1,2022-11-11,1,DELIVERED
6484,1131,3,2023-10-27,2,DELIVERED
3656,598,1,2024-10-10,1,Shipped
24938,654,1,2021-07-17,1,CANCELLED
22894,2202,1,2023-01-22,2,DELIVERED
25130,55,2,2024-01-21,2,PROCESSING
6060,733,4,2023-05-24,4,DELIVERED
7892,2527,1,2024-02-16,3,DELIVERED
16645,1966,110,2023-08-27,1,DELIVERED
24138,2533,38,2024-06-10,1,DELIVERED
15481,42,5,2022-10-01,6,PENDING
21603,1809,1,2022-10-17,1,CANCELLED
27602,856,60,2024-12-23,1,SHIPPED
6479,810,3,2022-07-15,1,CANCELLED
16178,996,1,2023-05-12,5,PENDING
16218,2574,1,2024-11-25,2,DELIVERED
21057,2617,1,2024-10-08,2,DELIVERED
2769,1096,1,2024-11-08,2,
6964,253,4,2024-06-10,5,CANCELLED
4301,2800,1,2022-10-01,3,DELIVERED
7826,1701,5,2024-09-21,2,DELIVERED
24598,2345,2,2024-03-12,2,DELIVERED
19012,588,1,2023-11-07,2,CANCELLED
2521,2554,1,2023-07-09,1,DELIVERED
2457,1244,32,2022-02-19,1,DELIVERED
13133,1120,2,2024-09-06,2,DELIVERED
15518,2659,1,2021-09-20,3,SHIPPED
5837,2539,1,2024-09-22,5,DELIVERED
17352,558,1,2021-04-12,1,DELIVERED
24799,879,2,2022-01-20,2,DELIVERED
23530,1023,33,2024-10-18,1,DELIVERED
14086,1140,1,2020-11-20,1,DELIVERED
26819,1217,1,2024-10-31,1,DELIVERED
15693,206,2,2024-04-05,8,DELIVERED
10125,1101,2,2024-04-18,1,CANCELLED
935,187,2,2021-08-17,1,DELIVERED
14714,681,2,2024-10-21,3,DELIVERED
26970,103,1,2023-12-02,1,DELIVERED
4464,301,3,2022-11-22,1,DELIVERED
23098,359,1,2024-12-17,4,DELIVERED
9296,2230,1,2024-11-25,1,DELIVERED
23074,1858,4,2023-02-08,1,DELIVERED
7774,1521,5,2024-08-25,1,DELIVERED
8916,1987,2,2023-09-22,1,SHIPPED
2523,1437,5,2023-09-06,1,DELIVERED
13480,2643,3,2023-03-23,2,DELIVERED
18429,438,1,2023-12-22,1,DELIVERED
22633,2007,1,2024-12-22,1,DELIVERED
21347,2415,2,2024-08-01,3,RETURN
13967,1457,1,2024-04-07,3,DELIVERED
18639,2116,1,2024-01-01,2,DELIVERED
23662,1852,9,2024-04-03,1,DELIVERED
22448,149,1,2023-11-06,2,DELIVERED
11353,2418,1,2024-07-31,1,SHIPPED
6843,465,1,2023-09-09,1,DELIVERED
6216,2093,10,2024-11-26,3,DELIVERED
25919,648,22,2020-06-17,2,CANCELLED
17822,1465,1,2021-02-20,2,DELIVERED
17888,1407,8,2024-06-16,1,DELIVERED
23504,1080,2,2023-07-15,1,DELIVERED
26287,282,1,2021-02-10,1,CANCELLED
11236,104,1,2023-09-22,1,DELIVERED
14124,2471,1,2024-02-22,3,DELIVERED
6282,1628,3,2024-10-29,3,DELIVERED
18146,295,1,2023-12-21,6,DELIVERED
18337,1305,1,2023-09-18,1,DELIVERED
6267,10,1,2023-08-23,2,DELIVERED
22501,676,1,2024-02-10,1,DELIVERED
22399,1659,24,2020-12-17,1,DELIVERED
20433,1351,1,2023-08-12,1,DELIVERED
5191,945,7777,2024-06-07,2,DELIVERED
10089,460,134,2022-08-25,2,DELIVERED
13606,63,9,2024-08-07,1,DELIVERED
18448,687,153,2022-08-07,3,DELIVERED
15027,1300,2,2023-10-19,1,CANCELLED
8540,1205,1,2022-03-02,2,DELIVERED
11027,2721,1,2024-09-23,1,delivered
365,2659,7,2024-12-30,4,PENDING
4839,1787,1,2024-07-12,1,DELIVERED
3342,1870,58,2021-10-04,2,DELIVERED
6108,1986,1,2024-04-09,2,DELIVERED
14378,2406,1,2023-02-21,1,CANCELLED
2081,1713,1,2021-03-17,4,DELIVERED
6104,96,1,2023-06-02,1,DELIVERED
10424,2706,7,2023-09-11,3,DELIVERED
21217,1851,1,2023-07-27,1,
9325,980,2,2024-05-29,2,DELIVERED
9252,1773,1,2024-01-09,1,DELIVERED
4624,182,1,2020-10-03,3,DELIVERED
14963,2547,2,2022-08-03,1,CANCELLED
12832,1408,1,2023-12-26,1,DELIVERED
13923,712,1,2023-10-17,2,PENDING
9746,2741,7,2023-03-15,1,DELIVERED
1248,2378,3,2023-06-09,2,DELIVERED
2280,2120,182,2022-08-03,3,DELIVERED
22047,298,44,2023-04-08,2,DELIVERED
4962,2264,7,2023-04-05,1,DELIVERED
12139,1447,2,2023-12-04,5,DELIVERED
13287,1368,1,2023-08-08,1,DELIVERED
21322,1604,3,2023-01-08,3,PENDING
8010,1890,69,2024-07-21,3,DELIVERED
5229,2279,1,2022-01-11,1,DELIVERED
6899,2567,58,2024-10-15,1,DELIVERED
9801,2482,2,2024-12-24,2,DELIVERED
22362,471,1,2022-06-02,4,CANCELLED
7421,456,1,2023-06-10,3,FAILED
13333,2336,2,2024-11-28,1,DELIVERED
20835,2148,1,2023-05-10,3,DELIVERED
5248,2048,3,2023-06-17,1,DELIVERED
24645,372,1,2024-07-19,3,PENDING
17371,1944,3,2022-09-11,2,CANCELLED
3073,562,1,2024-12-13,2,DELIVERED
5884,1228,1,2024-03-30,1,DELIVERED
21749,2550,5,2024-04-10,2,DELIVERED
24591,1441,8,2024-10-30,1,DELIVERED
13299,2654,1,2024-11-05,1,DELIVERED
25100,854,1,2021-04-18,2,DELIVERED
9539,1952,2,2024-12-18,1,DELIVERED
15837,418,5,2020-12-05,3,DELIVERED
18909,2009,1,2023-09-16,1,DELIVERED
1181,422,3,2024-12-16,1,DELIVERED
19228,313,1,2022-09-11,1,DELIVERED
4215,331,10,2024-06-09,1,DELIVERED
15916,2051,5,2023-06-17,1,DELIVERED
24919,2178,4,2023-09-03,1,DELIVERED
10362,2279,1,2022-07-26,1,DELIVERED
1068,788,4,2024-10-19,1,DELIVERED
6077,736,2,2023-07-13,10,DELIVERED
1114,2645,1,2024-07-20,6,CANCELLED
7076,2574,1,2022-09-12,1,DELIVERED
16071,2463,1,2023-05-01,3,SHIPPED
9698,385,24,2022-11-09,1,CANCELLED
21710,1163,1,2023-08-24,1,DELIVERED
5546,1788,29,2023-02-13,2,DELIVERED
4294,1315,2,2023-07-05,3,SHIPPED
27892,1229,2,2023-05-02,1,DELIVERED
22621,1534,1,2023-05-19,1,SHIPPED
17529,1545,20,2023-07-14,1,DELIVERED
28156,911,7,2024-09-07,5,PENDING
11896,490,7,2021-04-13,3,DELIVERED
10561,180,11,2024-09-28,2,DELIVERED
5742,2718,1,2024-04-02,1,CANCELLED
13269,2012,1,2024-08-02,1,DELIVERED
26993,2736,114,2020-12-30,2,DELIVERED
5619,1362,83,2024-08-11,6,DELIVERED
5938,437,1,2023-09-22,1,DELIVERED
13026,2575,1,2024-09-30,1,SHIPPED
14726,698,2,2024-07-10,8,DELIVERED
24437,2002,7,2022-10-27,1,DELIVERED
17548,219,2,2023-12-27,1,DELIVERED
6277,627,3,2020-08-02,2,SHIPPED
2106,1477,1,2024-02-16,1,DELIVERED
13196,437,49,2023-08-10,1,CANCELLED
8295,2156,1,2024-03-25,1,PROCESSING
2135,2431,36,2024-08-26,1,DELIVERED
26365,1832,1,2021-02-14,2,SHIPPED
27931,229,1,2022-10-11,3,DELIVERED
23116,2525,8,2021-03-25,1,DELIVERED
13382,1776,1,2022-10-07,1,CANCELLED
22370,688,1,2023-03-12,1,DELIVERED
11439,1157,2,2022-09-05,1,DELIVERED
18849,675,1,2021-04-23,1,SHIPPED
1027,256,2,2023-05-20,2,DELIVERED
19845,2697,1,2023-03-03,1,DELIVERED
1305,133,1,2024-09-25,1,SHIPPED
114,2475,1,2022-12-30,1,PENDING
324,959,4,2024-01-12,1,DELIVERED
23289,2721,2,2024-09-23,1,DELIVERED
12288,1667,2,2021-04-04,2,DELIVERED
13793,1868,2,2022-02-06,2,DELIVERED
3507,2547,1,2024-04-29,1,DELIVERED
21100,699,2,2024-11-01,2,DELIVERED
16297,318,1,2024-12-03,2,DELIVERED
7653,285,1,2020-12-19,1,PENDING
16572,636,2,2023-05-26,2,DELIVERED
27554,1223,1,2024-09-11,2,DELIVERED
17160,360,2,2024-07-24,1,DELIVERED
18454,1748,187,2023-04-26,3,DELIVERED
27617,462,21,2024-02-11,2,DELIVERED
2274,857,1,2024-12-02,2,PENDING
22688,2375,6,2024-11-28,3,DELIVERED
6946,337,1,2021-12-16,1,DELIVERED
28317,1305,1,2023-09-25,4,DELIVERED
11956,2209,1,2024-09-14,1,DELIVERED
3832,1999,5,2024-05-13,1,PENDING
10127,1277,2,2023-01-28,1,SHIPPED
19144,834,2,2024-12-31,1,PENDING
6481,613,1,2020-07-15,2,DELIVERED
18191,1591,1,2023-09-18,1,DELIVERED
21245,2240,2,2024-11-15,1,SHIPPED
26059,285,1,2023-10-13,3,DELIVERED
21631,71,7,2023-11-10,1,CANCELLED
22794,143,1,2024-12-30,5,CANCELLED
2654,1014,3,2024-12-11,1,SHIPPED
16574,512,171,2024-08-01,6,DELIVERED
15543,2426,2,2024-04-26,1,DELIVERED
17423,1102,26,2023-11-26,2,DELIVERED
15544,2096,11,2024-12-03,1,SHIPPED
25721,478,1,2024-10-11,1,DELIVERED
26982,1659,1,2024-09-10,8,SHIPPED
4207,1037,1,2024-05-20,5,DELIVERED
26486,1850,29,2024-09-15,1,DELIVERED
22630,1870,1,2024-11-05,1,PROCESSING
16325,500,9,2021-01-03,1,DELIVERED
19071,1038,3,2023-05-28,1,DELIVERED
9834,532,1,2023-11-02,1,DELIVERED
6331,733,7,2024-01-21,1,DELIVERED
7863,1923,2,2024-12-07,2,DELIVERED
8066,940,1,2024-01-23,1,SHIPPED
16130,769,1,2024-07-28,1,DELIVERED
27574,2031,1,2020-05-22,1,DELIVERED
20734,2012,4,2024-04-12,1,CANCELLED
1984,897,1,2021-11-09,2,DELIVERED
21318,809,1,2024-12-02,2,DELIVERED
12070,465,2,2024-09-15,2,DELIVERED
23108,139,1,2024-06-17,1,DELIVERED
27518,1011,1,2024-08-02,4,DELIVERED
1136,1861,2,2023-04-26,5,DELIVERED
11801,628,4,2024-06-07,1,DELIVERED
16983,2233,6,2020-09-15,1,DELIVERED
841,2571,3,2023-06-22,2,DELIVERED
27062,783,1,2024-05-13,1,SHIPPED
601,971,65,2024-09-29,6,DELIVERED
11285,2608,28,2022-12-22,1,DELIVERED
24746,1964,1,2023-08-03,1,DELIVERED
17656,956,14,2020-07-07,1,DELIVERED
